url,adress,coordinates,salary
https://spb.hh.ru/vacancy/30420833,"Волковская, Санкт-Петербург, Расстанная улица, 27Д","59.902749, 30.354828",50
https://spb.hh.ru/vacancy/30464988,"Волковская, Санкт-Петербург, улица Салова, 27","59.896224, 30.375148",50
https://spb.hh.ru/vacancy/29687327,"Выборгская, Санкт-Петербург","59.976909, 30.328795",50
https://spb.hh.ru/vacancy/30491400,"Выборгская, Санкт-Петербург, 1 линия, метро Выборгская","59.971006, 30.3473",50
https://spb.hh.ru/vacancy/30407027,"Выборгская, Санкт-Петербург, 1 линия, метро Выборгская","59.971006, 30.3473",50
https://spb.hh.ru/vacancy/30767524,"Выборгская, Санкт-Петербург, Большой Сампсониевский проспект, 30к1","59.965872, 30.342629",50
https://spb.hh.ru/vacancy/30120418,"Выборгская, Санкт-Петербург, Большой Сампсониевский проспект, 43","59.968723, 30.342045",50
https://spb.hh.ru/vacancy/30107819,"Выборгская, Санкт-Петербург, Большой Сампсониевский проспект, 45","59.969601, 30.341982",50
https://spb.hh.ru/vacancy/30741612,"Выборгская, Санкт-Петербург, Большой Сампсониевский проспект, 60У","59.973861, 30.336547",50
https://spb.hh.ru/vacancy/30576856,"Выборгская, Санкт-Петербург, Малый Сампсониевский проспект, 2","59.967831, 30.340644",50
https://spb.hh.ru/vacancy/30522537,"Выборгская, Санкт-Петербург, Пироговская набережная, 17к7","59.965318, 30.34103",50
https://spb.hh.ru/vacancy/30489440,"Выборгская, Санкт-Петербург, Пискарёвский проспект, 25","59.969668, 30.413542",50
https://spb.hh.ru/vacancy/30531868,"Выборгская, Санкт-Петербург, Чугунная, 14/Р","59.974185, 30.36046",50
https://spb.hh.ru/vacancy/28706421,"Горьковская, Санкт-Петербург, 2 линия, метро Горьковская","59.956147, 30.318833",50
https://spb.hh.ru/vacancy/30605443,"Горьковская, Санкт-Петербург, Петроградская набережная, 18А","59.959269, 30.334409",50
https://spb.hh.ru/vacancy/30478920,"Горьковская, Санкт-Петербург, улица Куйбышева, 23","59.956557, 30.331508",50
https://spb.hh.ru/vacancy/30379820,"Горьковская, Санкт-Петербург, улица Куйбышева, 26","59.95666, 30.33052",50
https://spb.hh.ru/vacancy/30371453,"Горьковская, Санкт-Петербург, улица Чапаева, 3","59.958183, 30.333304",50
https://spb.hh.ru/vacancy/30641367,"Гостиный двор, Санкт-Петербург, Моховая, 46","59.93877, 30.345387",50
https://spb.hh.ru/vacancy/30738160,"Гражданский проспект, Санкт-Петербург, 1 линия, метро Гражданский проспект","60.034915, 30.418276",50
https://spb.hh.ru/vacancy/30721266,"Гражданский проспект, Санкт-Петербург, проспект Просвещения, 84к1","60.037104, 30.414297",50
https://spb.hh.ru/vacancy/30336959,"Девяткино, Санкт-Петербург, 1 линия, метро Девяткино","60.050336, 30.442611",50
https://spb.hh.ru/vacancy/30478212,"Достоевская, Санкт-Петербург, улица Рубинштейна, 22","59.929858, 30.344857",50
https://spb.hh.ru/vacancy/30338263,"Елизаровская, Санкт-Петербург, 3 линия, метро Елизаровская","59.896644, 30.423774",50
https://spb.hh.ru/vacancy/30590468,"Елизаровская, Санкт-Петербург, 3 линия, метро Елизаровская","59.896644, 30.423774",50
https://spb.hh.ru/vacancy/30550724,"Елизаровская, Санкт-Петербург, 3 линия, метро Елизаровская","59.896644, 30.423774",50
https://spb.hh.ru/vacancy/28962010,"Елизаровская, Санкт-Петербург, Cедова, 12","59.903002, 30.398181",50
https://spb.hh.ru/vacancy/30336340,"Елизаровская, Санкт-Петербург, Автогенная улица, 6","59.897081, 30.405017",50
https://spb.hh.ru/vacancy/27882177,"Елизаровская, Санкт-Петербург, проспект Обуховской Обороны, 51","59.90455, 30.419201",50
https://spb.hh.ru/vacancy/30398013,"Елизаровская, Санкт-Петербург, проспект Обуховской Обороны, 86К","59.894215, 30.4398",50
https://spb.hh.ru/vacancy/30450099,"Елизаровская, Санкт-Петербург, улица Бабушкина, 19","59.895262, 30.424753",50
https://spb.hh.ru/vacancy/30751684,"Елизаровская, Санкт-Петербург, улица Бабушкина, 3","59.897767, 30.418519",50
https://spb.hh.ru/vacancy/30095817,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 40","59.888595, 30.40561",50
https://spb.hh.ru/vacancy/30769924,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 40","59.888595, 30.40561",50
https://spb.hh.ru/vacancy/29284135,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 8","59.896012, 30.430071",50
https://spb.hh.ru/vacancy/30706753,"Елизаровская, Санкт-Петербург, улица Седова, 11","59.899803, 30.40101",50
https://spb.hh.ru/vacancy/30353123,"Елизаровская, Санкт-Петербург, улица Седова, 11А","59.899803, 30.40101",50
https://spb.hh.ru/vacancy/30310374,"Звенигородская, Санкт-Петербург, Центральный район, Социалистическая улица, 14","59.922594, 30.343132",50
https://spb.hh.ru/vacancy/30253470,"Звенигородская, Санкт-Петербург, улица Марата, 82","59.919969, 30.341254",50
https://spb.hh.ru/vacancy/29284469,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная","59.833095, 30.349411",50
https://spb.hh.ru/vacancy/30365890,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная","59.833095, 30.349411",50
https://spb.hh.ru/vacancy/30764546,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная","59.833095, 30.349411",50
https://spb.hh.ru/vacancy/30438729,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная","59.833095, 30.349411",50
https://spb.hh.ru/vacancy/30647573,"Звёздная, Санкт-Петербург, Дунайский проспект, 13к1","59.830119, 30.337994",50
https://spb.hh.ru/vacancy/28997785,"Звёздная, Санкт-Петербург, Звездная улица, 1","59.831679, 30.345387",50
https://spb.hh.ru/vacancy/30579128,"Звёздная, Санкт-Петербург, Московское шоссе, 25к1","59.821245, 30.360173",50
https://spb.hh.ru/vacancy/30658562,"Звёздная, Санкт-Петербург, Московское шоссе, 25к1","59.821245, 30.360173",50
https://spb.hh.ru/vacancy/29293179,"Звёздная, Санкт-Петербург, Московское шоссе, 42к2","59.830223, 30.349321",50
https://spb.hh.ru/vacancy/28582866,"Звёздная, Санкт-Петербург, Московское шоссе, 42к2","59.830223, 30.349321",50
https://spb.hh.ru/vacancy/30103692,"Звёздная, Санкт-Петербург, Пулковское шоссе, 25к1","59.819802, 30.317252",50
https://spb.hh.ru/vacancy/30713333,"Кировский завод, Санкт-Петербург, 1 линия, метро Кировский завод","59.879638, 30.26196",50
https://spb.hh.ru/vacancy/30279962,"Кировский завод, Санкт-Петербург, 1 линия, метро Кировский завод","59.879638, 30.26196",50
https://spb.hh.ru/vacancy/30713477,"Кировский завод, Санкт-Петербург, 1 линия, метро Кировский завод","59.879638, 30.26196",50
https://spb.hh.ru/vacancy/30713040,"Кировский завод, Санкт-Петербург, 1 линия, метро Кировский завод","59.879638, 30.26196",50
https://spb.hh.ru/vacancy/30717476,"Кировский завод, Санкт-Петербург, Стачек, 47","59.880518, 30.260406",50
https://spb.hh.ru/vacancy/30367387,"Кировский завод, Санкт-Петербург, Стачек, 47","59.880518, 30.260406",50
https://spb.hh.ru/vacancy/30526308,"Кировский завод, Санкт-Петербург, проспект Стачек, 47","59.880518, 30.260406",50
https://spb.hh.ru/vacancy/30142567,"Кировский завод, Санкт-Петербург, проспект Стачек, 47","59.880518, 30.260406",50
https://spb.hh.ru/vacancy/30545974,"Кировский завод, Санкт-Петербург, проспект Стачек, 47","59.880518, 30.260406",50
https://spb.hh.ru/vacancy/30611990,"Кировский завод, Санкт-Петербург, проспект Стачек, 47А","59.878432, 30.258385",50
https://spb.hh.ru/vacancy/30737139,"Кировский завод, Санкт-Петербург, проспект Стачек, 48к2","59.883462, 30.266254",50
https://spb.hh.ru/vacancy/30563077,"Кировский завод, Санкт-Петербург, улица Возрождения, 4к2","59.88348, 30.268446",50
https://spb.hh.ru/vacancy/30343531,"Кировский завод, Санкт-Петербург, улица Маршала Говорова, 29","59.88488, 30.274321",50
https://spb.hh.ru/vacancy/30547953,"Кировский завод, Санкт-Петербург, улица Трефолева, 2БН","59.886713, 30.281364",50
https://spb.hh.ru/vacancy/30537065,"Комендантский проспект, Санкт-Петербург, Богатырский проспект, 18к1","59.999723, 30.260379",50
https://spb.hh.ru/vacancy/30486731,"Комендантский проспект, Санкт-Петербург, Гаккелевская улица, 21","60.00002, 30.256301",50
https://spb.hh.ru/vacancy/28659783,"Комендантский проспект, Санкт-Петербург, Гаккелевская улица, 21А","60.00002, 30.256301",50
https://spb.hh.ru/vacancy/30717722,"Комендантский проспект, Санкт-Петербург, Комендантская площадь, 1","60.007668, 30.259822",50
https://spb.hh.ru/vacancy/24285657,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 17к1","60.012539, 30.255591",50
https://spb.hh.ru/vacancy/30366727,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 28к1","60.014005, 30.250516",50
https://spb.hh.ru/vacancy/30742216,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 4","60.002283, 30.264835",50
https://spb.hh.ru/vacancy/30777272,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 4","60.002283, 30.264835",50
https://spb.hh.ru/vacancy/30358151,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 4","60.002283, 30.264835",50
https://spb.hh.ru/vacancy/30136580,"Комендантский проспект, Санкт-Петербург, проспект Сизова, 9","60.004348, 30.273584",50
https://spb.hh.ru/vacancy/28073794,"Крестовский остров, Санкт-Петербург, проезд Петровская коса, 1к1","59.96289, 30.25083",50
https://spb.hh.ru/vacancy/24285584,"Купчино, Санкт-Петербург, Малая Балканская улица, 26","59.829283, 30.385982",50
https://spb.hh.ru/vacancy/30613920,"Купчино, Санкт-Петербург, улица Ярослава Гашека, 5","59.830676, 30.385065",50
https://spb.hh.ru/vacancy/29548621,"Ладожская, Санкт-Петербург, Бокситогорская улица, 9У","59.942849, 30.45163",50
https://spb.hh.ru/vacancy/30332388,"Ладожская, Санкт-Петербург, Екатерининский проспект, 3","59.977778, 30.44077",50
https://spb.hh.ru/vacancy/30720703,"Ладожская, Санкт-Петербург, Заневский пост, 1/2","59.944702, 30.515438",50
https://spb.hh.ru/vacancy/30754992,"Ладожская, Санкт-Петербург, Заневский проспект, 65к1","59.930593, 30.432056",50
https://spb.hh.ru/vacancy/30473838,"Ладожская, Санкт-Петербург, Заневский проспект, 65к5","59.93245, 30.434167",50
https://spb.hh.ru/vacancy/30103804,"Ладожская, Санкт-Петербург, Заневский проспект, 67к2","59.933032, 30.437617",50
https://spb.hh.ru/vacancy/28953166,"Ладожская, Санкт-Петербург, Индустриальный проспект, 24","59.946175, 30.473981",50
https://spb.hh.ru/vacancy/30544878,"Ладожская, Санкт-Петербург, Индустриальный проспект, 70","59.970569, 30.456481",50
https://spb.hh.ru/vacancy/30551628,"Ладожская, Санкт-Петербург, Ириновский проспект, 2","59.953655, 30.44925",50
https://spb.hh.ru/vacancy/28689402,"Ладожская, Санкт-Петербург, Ириновский проспект, 2","59.953655, 30.44925",50
https://spb.hh.ru/vacancy/30634848,"Ладожская, Санкт-Петербург, Красногвардейский район, улица Красина, 10","59.967083, 30.48909",50
https://spb.hh.ru/vacancy/30380001,"Ладожская, Санкт-Петербург, Магнитогорская улица, 23к1","59.939595, 30.430376",50
https://spb.hh.ru/vacancy/30583110,"Ладожская, Санкт-Петербург, Партизанская улица, 3","59.944224, 30.423486",50
https://spb.hh.ru/vacancy/30693670,"Ладожская, Санкт-Петербург, Уманский переулок, 68к4","59.96752, 30.453023",50
https://spb.hh.ru/vacancy/30642830,"Ладожская, Санкт-Петербург, Уткин пр-т, 15","59.938536, 30.444327",50
https://spb.hh.ru/vacancy/30324576,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8","59.934461, 30.436745",50
https://spb.hh.ru/vacancy/30551740,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8Б","59.935574, 30.436045",50
https://spb.hh.ru/vacancy/30677144,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8Б","59.935574, 30.436045",50
https://spb.hh.ru/vacancy/30629358,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8Б","59.935574, 30.436045",50
https://spb.hh.ru/vacancy/30347227,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8В","59.934542, 30.43847",50
https://spb.hh.ru/vacancy/30207943,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8к3","59.934461, 30.436745",50
https://spb.hh.ru/vacancy/29683141,"Ладожская, Санкт-Петербург, проспект Косыгина, 21к1","59.944431, 30.48335",50
https://spb.hh.ru/vacancy/30520971,"Ладожская, Санкт-Петербург, проспект Косыгина, 21к1","59.944431, 30.48335",50
https://spb.hh.ru/vacancy/30411284,"Ладожская, Санкт-Петербург, улица Коммуны, 67","59.969087, 30.484105",50
https://spb.hh.ru/vacancy/30640099,"Ладожская, Санкт-Петербург, улица Электропультовцев, 7","59.967115, 30.464063",50
https://spb.hh.ru/vacancy/30752553,"Ладожская, Санкт-Петербург, улица Электропультовцев, 7А","59.967646, 30.466183",50
https://spb.hh.ru/vacancy/30776425,"Ладожская, Санкт-Петербург, шоссе Революции, 69","59.962093, 30.464315",50
https://spb.hh.ru/vacancy/30297091,"Ленинский проспект, Санкт-Петербург, Краснопутиловская улица, 67","59.861516, 30.285325",50
https://spb.hh.ru/vacancy/30421883,"Ленинский проспект, Санкт-Петербург, Краснопутиловская улица, 67","59.861516, 30.285325",50
https://spb.hh.ru/vacancy/26912756,"Ленинский проспект, Санкт-Петербург, Ленинский проспект, 140","59.85247, 30.2852",50
https://spb.hh.ru/vacancy/30303973,"Ленинский проспект, Санкт-Петербург, Ленинский проспект, 140","59.85247, 30.2852",50
https://spb.hh.ru/vacancy/30462145,"Ленинский проспект, Санкт-Петербург, Ленинский проспект, 140Е","59.853573, 30.283592",50
https://spb.hh.ru/vacancy/30775787,"Ленинский проспект, Санкт-Петербург, проспект Народного Ополчения, 10","59.850156, 30.282154",50
https://spb.hh.ru/vacancy/30412029,"Лесная, Санкт-Петербург, Большой Сампсониевский проспект, 68","59.980092, 30.336278",50
https://spb.hh.ru/vacancy/30552741,"Лесная, Санкт-Петербург, Выборгская набережная , 61","59.980682, 30.322471",50
https://spb.hh.ru/vacancy/30551789,"Лесная, Санкт-Петербург, Выборгская набережная, 61     БЦ""Акватория""","59.980682, 30.322471",50
https://spb.hh.ru/vacancy/30504301,"Лесная, Санкт-Петербург, Кантемировская улица, 20","59.985188, 30.340284",50
https://spb.hh.ru/vacancy/30212895,"Лесная, Санкт-Петербург, Кантемировская улица, 39","59.986173, 30.356265",50
https://spb.hh.ru/vacancy/30450087,"Лесная, Санкт-Петербург, Кантемировская улица, 4","59.981231, 30.326199",50
https://spb.hh.ru/vacancy/30407757,"Лесная, Санкт-Петербург, Кантемировская улица, 4","59.981231, 30.326199",50
https://spb.hh.ru/vacancy/30707290,"Лесная, Санкт-Петербург, Кантемировская, 7","59.983027, 30.33308",50
https://spb.hh.ru/vacancy/30328197,"Лесная, Санкт-Петербург, Лесной проспект, 63","59.985462, 30.342458",50
https://spb.hh.ru/vacancy/30713108,"Лесная, Санкт-Петербург, Лесной проспект, 65к1","59.986389, 30.342063",50
https://spb.hh.ru/vacancy/29217121,"Лесная, Санкт-Петербург, Литовская улица, 10","59.979115, 30.357649",50
https://spb.hh.ru/vacancy/30600481,"Лесная, Санкт-Петербург, Новолитовская улица, 15Б","59.981339, 30.356822",50
https://spb.hh.ru/vacancy/28935865,"Лесная, Санкт-Петербург, Полюстровский проспект, 87","59.988662, 30.36099",50
https://spb.hh.ru/vacancy/30434801,"Лиговский проспект, Санкт-Петербург, Боровая улица, 14","59.921011, 30.348181",50
https://spb.hh.ru/vacancy/30755590,"Лиговский проспект, Санкт-Петербург, Транспортный переулок, 1","59.92065, 30.356795",50
https://spb.hh.ru/vacancy/30655212,"Ломоносовская, Санкт-Петербург, Бабушкина, 36/1","59.880265, 30.439746",50
https://spb.hh.ru/vacancy/30521740,"Ломоносовская, Санкт-Петербург, Октябрьская набережная, 104к46","59.873758, 30.494507",50
https://spb.hh.ru/vacancy/30283543,"Ломоносовская, Санкт-Петербург, Софийская улица, 52","59.866052, 30.418303",50
https://spb.hh.ru/vacancy/30617179,"Ломоносовская, Санкт-Петербург, проспект Большевиков, 64к2а","59.874435, 30.483054",50
https://spb.hh.ru/vacancy/30520783,"Маяковская, Санкт-Петербург, Невский проспект, 104","59.931882, 30.356589",50
https://spb.hh.ru/vacancy/19701402,"Маяковская, Санкт-Петербург, Невский проспект, 55","59.931999, 30.350292",50
https://spb.hh.ru/vacancy/30591322,"Маяковская, Санкт-Петербург, Невский проспект, 69","59.931607, 30.354397",50
https://spb.hh.ru/vacancy/30707621,"Маяковская, Санкт-Петербург, Невский проспект, 74-76","59.933023, 30.347336",50
https://spb.hh.ru/vacancy/30576517,"Международная, Санкт-Петербург, Софийская улица, 14","59.88115, 30.39757",50
https://spb.hh.ru/vacancy/30634522,"Международная, Санкт-Петербург, Софийская улица, 62А","59.854242, 30.426774",50
https://spb.hh.ru/vacancy/30705461,"Международная, Санкт-Петербург, Южное шоссе","59.863007, 30.414683",50
https://spb.hh.ru/vacancy/30432581,"Международная, Санкт-Петербург, улица Белы Куна, 3","59.870014, 30.379325",50
https://spb.hh.ru/vacancy/30527549,"Московская, Санкт-Петербург","59.946856, 30.424924",50
https://spb.hh.ru/vacancy/30611832,"Московская, Санкт-Петербург, 2 линия, метро Московская","59.852018, 30.322399",50
https://spb.hh.ru/vacancy/30365618,"Московская, Санкт-Петербург, 4-й Предпортовый проезд, 5","59.829269, 30.307451",50
https://spb.hh.ru/vacancy/30765077,"Московская, Санкт-Петербург, Ленинский проспект, 151","59.851422, 30.300983",50
https://spb.hh.ru/vacancy/30651112,"Московская, Санкт-Петербург, Ленинский проспект, 151","59.851422, 30.300983",50
https://spb.hh.ru/vacancy/30474711,"Московская, Санкт-Петербург, Ленинский проспект, 153","59.849962, 30.30295",50
https://spb.hh.ru/vacancy/30490721,"Московская, Санкт-Петербург, Ленинский проспект, 168","59.852497, 30.310236",50
https://spb.hh.ru/vacancy/30658059,"Московская, Санкт-Петербург, Московский проспект, 205","59.845731, 30.320539",50
https://spb.hh.ru/vacancy/28277581,"Московская, Санкт-Петербург, Московский проспект, 205","59.845731, 30.320539",50
https://spb.hh.ru/vacancy/30317988,"Московская, Санкт-Петербург, Московский проспект, 208","59.855638, 30.321941",50
https://spb.hh.ru/vacancy/30314193,"Московская, Санкт-Петербург, Московский проспект, 212","59.852118, 30.32725",50
https://spb.hh.ru/vacancy/30453630,"Московская, Санкт-Петербург, Московский район, Авиационная улица, 13","59.856171, 30.324788",50
https://spb.hh.ru/vacancy/29813203,"Московская, Санкт-Петербург, площадь Конституции, 3а","59.8505, 30.305825",50
https://spb.hh.ru/vacancy/30366479,"Московская, Санкт-Петербург, площадь Конституции, 7","59.850988, 30.308259",50
https://spb.hh.ru/vacancy/30159662,"Московская, Санкт-Петербург, площадь Конституции, 7","59.850988, 30.308259",50
https://spb.hh.ru/vacancy/30699629,"Московская, Санкт-Петербург, улица Типанова, 27/39","59.853812, 30.349699",50
https://spb.hh.ru/vacancy/30383723,"Московские ворота, Санкт-Петербург","59.891661, 30.319398",50
https://spb.hh.ru/vacancy/30470229,"Московские ворота, Санкт-Петербург, Детский переулок, 5","59.894671, 30.314763",50
https://spb.hh.ru/vacancy/30350834,"Московские ворота, Санкт-Петербург, Заставская улица, 15","59.888961, 30.325588",50
https://spb.hh.ru/vacancy/30530233,"Московские ворота, Санкт-Петербург, Заставская улица, 31к2","59.88883, 30.317296",50
https://spb.hh.ru/vacancy/30618090,"Московские ворота, Санкт-Петербург, Заставская улица, 33ТА","59.890658, 30.31559",50
https://spb.hh.ru/vacancy/30750676,"Московские ворота, Санкт-Петербург, Заставская улица, 5","59.888672, 30.336898",50
https://spb.hh.ru/vacancy/29531622,"Московские ворота, Санкт-Петербург, Лиговский пр., 260","59.894897, 30.332173",50
https://spb.hh.ru/vacancy/29920611,"Московские ворота, Санкт-Петербург, Лиговский проспект, 266","59.8925, 30.327959",50
https://spb.hh.ru/vacancy/30591971,"Московские ворота, Санкт-Петербург, Лиговский проспект, 266","59.8925, 30.327959",50
https://spb.hh.ru/vacancy/29493423,"Московские ворота, Санкт-Петербург, Лиговский проспект, 274","59.892378, 30.322641",50
https://spb.hh.ru/vacancy/30524336,"Московские ворота, Санкт-Петербург, Ломаная улица, 10","59.892347, 30.326863",50
https://spb.hh.ru/vacancy/30244560,"Московские ворота, Санкт-Петербург, Ломаная улица, 11","59.892166, 30.328292",50
https://spb.hh.ru/vacancy/30129079,"Московские ворота, Санкт-Петербург, Малая Митрофаньевская улица, 1","59.89663, 30.316434",50
https://spb.hh.ru/vacancy/30320344,"Московские ворота, Санкт-Петербург, Московский проспект, 91","59.895393, 30.318734",50
https://spb.hh.ru/vacancy/30312061,"Московские ворота, Санкт-Петербург, Цветочная улица, 6","59.893254, 30.331014",50
https://spb.hh.ru/vacancy/30600687,"Московские ворота, Санкт-Петербург, Цветочная улица, 7Ж","59.88999, 30.329163",50
https://spb.hh.ru/vacancy/30560307,"Московские ворота, Санкт-Петербург, Цветочная, 16","59.886853, 30.331813",50
https://spb.hh.ru/vacancy/30428916,"Московские ворота, Санкт-Петербург, Цветочная, 16","59.886853, 30.331813",50
https://spb.hh.ru/vacancy/30649891,"Московские ворота, Санкт-Петербург, Цветочная, 16","59.886853, 30.331813",50
https://spb.hh.ru/vacancy/30437069,"Нарвская, Санкт-Петербург","59.901111, 30.275004",50
https://spb.hh.ru/vacancy/30689457,"Нарвская, Санкт-Петербург, 1 линия, метро Нарвская","59.901111, 30.275004",50
https://spb.hh.ru/vacancy/30371540,"Нарвская, Санкт-Петербург, Бумажная улица, 16к1","59.905583, 30.266443",50
https://spb.hh.ru/vacancy/30415248,"Нарвская, Санкт-Петербург, Бумажная улица, 17","59.906684, 30.268581",50
https://spb.hh.ru/vacancy/30640722,"Нарвская, Санкт-Петербург, Лифляндская улица, 6к6","59.905795, 30.264368",50
https://spb.hh.ru/vacancy/30656499,"Нарвская, Санкт-Петербург, Лифляндская улица, 6к6","59.905795, 30.264368",50
https://spb.hh.ru/vacancy/30371272,"Нарвская, Санкт-Петербург, Лифляндская улица, 6к6","59.905795, 30.264368",50
https://spb.hh.ru/vacancy/30302462,"Нарвская, Санкт-Петербург, Михайловский переулок, 4","59.899929, 30.294973",50
https://spb.hh.ru/vacancy/30529927,"Нарвская, Санкт-Петербург, Промышленная улица, 5","59.899045, 30.270809",50
https://spb.hh.ru/vacancy/30633534,"Нарвская, Санкт-Петербург, Старо-Петергофский проспект, 24","59.907234, 30.275929",50
https://spb.hh.ru/vacancy/30674024,"Нарвская, Санкт-Петербург, Химический переулок, 1","59.889435, 30.282388",50
https://spb.hh.ru/vacancy/30324530,"Нарвская, Санкт-Петербург, набережная Обводного Канала, 150","59.908714, 30.269874",50
https://spb.hh.ru/vacancy/30689654,"Нарвская, Санкт-Петербург, улица Калинина, 13","59.897569, 30.252968",50
https://spb.hh.ru/vacancy/30393581,"Невский проспект, Санкт-Петербург, Большая Конюшенная улица, 21-23","59.937923, 30.32221",50
https://spb.hh.ru/vacancy/23434367,"Невский проспект, Санкт-Петербург, Большая Конюшенная улица, 21-23","59.937923, 30.32221",50
https://spb.hh.ru/vacancy/30478604,"Невский проспект, Санкт-Петербург, Большая Конюшенная улица, 27","59.937035, 30.321698",50
https://spb.hh.ru/vacancy/30753601,"Невский проспект, Санкт-Петербург, Итальянская, 3","59.936746, 30.329064",50
https://spb.hh.ru/vacancy/30414768,"Невский проспект, Санкт-Петербург, Невский проспект, 22","59.935944, 30.324097",50
https://spb.hh.ru/vacancy/30612173,"Невский проспект, Санкт-Петербург, набережная канала Грибоедова, 5","59.939762, 30.327654",50
https://spb.hh.ru/vacancy/30465361,"Новочеркасская, Санкт-Петербург, 4 линия","59.928911, 30.411476",50
https://spb.hh.ru/vacancy/30123812,"Новочеркасская, Санкт-Петербург, Новочеркасский проспект, 33к3","59.931283, 30.406508",50
https://spb.hh.ru/vacancy/30655904,"Новочеркасская, Санкт-Петербург, Новочеркасский проспект, 38","59.926188, 30.415249",50
https://spb.hh.ru/vacancy/30626749,"Новочеркасская, Санкт-Петербург, Новочеркасский проспект, 52к2","59.922972, 30.4208",50
https://spb.hh.ru/vacancy/30563791,"Новочеркасская, Санкт-Петербург, Октябрьская набережная, 6А","59.913158, 30.422354",50
https://spb.hh.ru/vacancy/30730747,"Новочеркасская, Санкт-Петербург, Рижская улица, 1","59.922323, 30.417971",50
https://spb.hh.ru/vacancy/30700188,"Новочеркасская, Санкт-Петербург, Рижская улица, 3","59.921962, 30.416866",50
https://spb.hh.ru/vacancy/30479861,"Новочеркасская, Санкт-Петербург, Рижская улица, 5К1","59.921646, 30.415887",50
https://spb.hh.ru/vacancy/30611811,"Новочеркасская, Санкт-Петербург, Таллинская улица, 10","59.923288, 30.410784",50
https://spb.hh.ru/vacancy/30350737,"Новочеркасская, Санкт-Петербург, проспект Металлистов, 9В","59.951389, 30.425013",50
https://spb.hh.ru/vacancy/30398767,"Новочеркасская, Санкт-Петербург, проспект Шаумяна","59.929556, 30.418294",50
https://spb.hh.ru/vacancy/30682036,"Новочеркасская, Санкт-Петербург, улица Громова, 4","59.921367, 30.412141",50
https://spb.hh.ru/vacancy/30400345,"Обводный Канал, Санкт-Петербург","59.912089, 30.329864",50
https://spb.hh.ru/vacancy/30501348,"Обводный Канал, Санкт-Петербург, Курская улица, 21","59.910514, 30.349887",50
https://spb.hh.ru/vacancy/30745631,"Обводный Канал, Санкт-Петербург, Лиговский проспект, 228","59.906923, 30.345521",50
https://spb.hh.ru/vacancy/30443158,"Обводный Канал, Санкт-Петербург, Нефтяная дорога, 1к6","59.910686, 30.364215",50
https://spb.hh.ru/vacancy/30772301,"Обухово, Санкт-Петербург, 3 линия, метро Обухово","59.84861, 30.457811",50
https://spb.hh.ru/vacancy/30729840,"Обухово, Санкт-Петербург, Грузовой проезд, 17","59.841392, 30.450373",50
https://spb.hh.ru/vacancy/30763727,"Обухово, Санкт-Петербург, Грузовой проезд, 17","59.841392, 30.450373",50
https://spb.hh.ru/vacancy/30364886,"Обухово, Санкт-Петербург, Софийская улица, 95","59.834994, 30.43653",50
https://spb.hh.ru/vacancy/29756068,"Обухово, Санкт-Петербург, Софийская улица, 95","59.834994, 30.43653",50
https://spb.hh.ru/vacancy/30755398,"Обухово, Санкт-Петербург, пр. Обуховской обороны, 271","59.851245, 30.479254",50
https://spb.hh.ru/vacancy/30776901,"Обухово, Санкт-Петербург, проспект 9 Января","59.847241, 30.443222",50
https://spb.hh.ru/vacancy/30436446,"Обухово, Санкт-Петербург, проспект Александровской Фермы, 29","59.855859, 30.439665",50
https://spb.hh.ru/vacancy/30321696,"Обухово, Санкт-Петербург, проспект Девятого Января, 57","59.84593, 30.440473",50
https://spb.hh.ru/vacancy/30757849,"Обухово, Санкт-Петербург, проспект Девятого Января, 57","59.84593, 30.440473",50
https://spb.hh.ru/vacancy/30334286,"Обухово, Санкт-Петербург, улица Грибакиных, 25к3","59.849975, 30.457622",50
https://spb.hh.ru/vacancy/30262785,"Озерки, Санкт-Петербург","60.034214, 30.305879",50
https://spb.hh.ru/vacancy/26230630,"Озерки, Санкт-Петербург, 2 линия, метро Озерки","60.037131, 30.321878",50
https://spb.hh.ru/vacancy/30516471,"Озерки, Санкт-Петербург, Северный проспект, 4к1","60.031023, 30.324097",50
https://spb.hh.ru/vacancy/30568489,"Озерки, Санкт-Петербург, проспект Луначарского, 45","60.036524, 30.358942",50
